"Host","Cluster","CanonicalName","Vendor","Model","CapacityGB","MultipathPolicy","IsLocal","IsSsd"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601606b605900cbd4ab64982963ef","DGC","VRAID","3072","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900a17e836401570b69","DGC","VRAID","2048","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900d87b8364ed30ee8b","DGC","VRAID","2048","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601608eb14900e890cb64706520c4","DGC","VRAID","1024","RoundRobin","False","False"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601607860590050300c6af09bd2f9","DGC","VRAID","500","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601608fb149002d314e651ecdf07e","DGC","VRAID","4096","RoundRobin","False","False"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601606b605900fad4ab6419b13e96","DGC","VRAID","3072","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160786059001df54065af0f432b","DGC","VRAID","4096","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601606b60590022ed96645e0dea45","DGC","VRAID","2048","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900047b836449dfafdf","DGC","VRAID","2048","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900267a836451e6eb0a","DGC","VRAID","1024","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900ef7983642df0218f","DGC","VRAID","1024","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016078605900a2f540655ce80bbc","DGC","VRAID","3072","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601606b605900e3cfab647340c02d","DGC","VRAID","1024","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160e5904900896c6268cfd00c4c","DGC","VRAID","500","RoundRobin","False","False"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160836059006c7c8364bd2b2be2","DGC","VRAID","2048","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016078605900a79aa56959755402","DGC","VRAID","500","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900737e8364fead5fcd","DGC","VRAID","2048","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160786059008a0941657e97f518","DGC","VRAID","2048","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160786059009f0c4165a99106bb","DGC","VRAID","16384","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016078605900df0e41653973e09b","DGC","VRAID","4096","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900c87783642d96e7a7","DGC","VRAID","1024","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601608eb14900228dcb6419048b71","DGC","VRAID","1024","RoundRobin","False","False"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601608fb14900f0268669f9f2cab8","DGC","VRAID","500","RoundRobin","False","False"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900cb7a836473f5f21d","DGC","VRAID","2048","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160786059004b9ba569fb44d156","DGC","VRAID","15360","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900aa768364e08bce52","DGC","VRAID","1536","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900fd77836457b7e1c1","DGC","VRAID","1024","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900517a836441b198a4","DGC","VRAID","1024","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601608fb1490022370b6aa7bf906b","DGC","VRAID","2048","RoundRobin","False","False"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601608fb14900df2e4e6588445ed0","DGC","VRAID","4096","RoundRobin","False","False"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016078605900abf04065d4777db4","DGC","VRAID","2048","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601606b605900d42c0065daaa9b92","DGC","VRAID","4096","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601606b605900da2d006502523abf","DGC","VRAID","20480","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900d67883648ae3ad1f","DGC","VRAID","1536","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601606b605900b0d996647c3eca6f","DGC","VRAID","1024","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601608360590010ea276ac79579d7","DGC","VRAID","5120","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016078605900490a4165e951d2a4","DGC","VRAID","4096","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601608fb149005a314e650a32c034","DGC","VRAID","1024","RoundRobin","False","False"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160836059008b77836404648548","DGC","VRAID","1024","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601608fb149002d314e655721065d","DGC","VRAID","4096","RoundRobin","False","False"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601608fb14900db5d3965bcf18f37","DGC","VRAID","6144","RoundRobin","False","False"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160e2605900b29040679733beaa","DGC","VRAID","2048","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016083605900717f836423d06571","DGC","VRAID","1024","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601607860590012ec4065f03ea5f0","DGC","VRAID","4096","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601608fb14900e8d5515c473aeaaa","DGC","VRAID","2048","RoundRobin","False","False"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.6006016078605900c0ed406550fe4d16","DGC","VRAID","3072","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.600601606b6059006a2d00654d713b42","DGC","VRAID","2560","RoundRobin","False","True"
"tg002pminf046.moov-africa.tg","CLUSTER_PF_FLOOZ_PROD","naa.60060160e59049007cde6268c63727fa","DGC","VRAID","5120","RoundRobin","False","False"
